time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
1099100,2021-10-16 19:07:09,29.4082215804834,-82.1694575909715,19.68504,35.0065628,43.605671014804,78.612233814804,0,3.579104,390.58072116,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,3.802798,0,91, -5.9, -0.3,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1099200,2021-10-16 19:07:09,29.4082215700614,-82.1694556980706,19.68504,35.0065628,43.605671014804,78.612233814804,0,3.579104,390.39371328,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,3.802798,0,91.3, -5.8, -0.3,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1099300,2021-10-16 19:07:09,29.4082215597436,-82.1694538293615,19.68504,35.0065628,43.605671014804,78.612233814804,0,3.579104,390.20998624,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,3.802798,0,91.5, -5.8, -0.4,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1099400,2021-10-16 19:07:09,29.4082215186807,-82.1694517727825,20.013124,35.3018384,43.638479414804,78.940317814804,0,3.579104,390.00001248,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,3.802798,0,91.7, -5.9, -0.3,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1099500,2021-10-16 19:07:09,29.4082214851217,-82.1694499578854,20.013124,35.3018384,43.638479414804,78.940317814804,0,3.579104,389.8130046,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,3.802798,0,91.9, -5.9, -0.3,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1099600,2021-10-16 19:07:09,29.4082213951795,-82.1694480182531,20.013124,35.3018384,43.638479414804,78.940317814804,0,3.579104,389.59975,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,3.802798,0,92.1, -5.7, -0.3,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1099700,2021-10-16 19:07:09,29.4082213068006,-82.1694461318821,20.013124,35.3018384,43.638479414804,78.940317814804,0,3.579104,389.38977624,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,3.802798,0,92.4, -5.4, -0.4,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1099800,2021-10-16 19:07:09,29.4082211816319,-82.1694442842179,20.013124,35.26903,43.671287814804,78.940317814804,0,3.579104,389.16995996,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,3.802798,0,92.6, -5.2, -0.6,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1099900,2021-10-16 19:07:09,29.4082210819972,-82.1694424715631,20.013124,35.2034132,43.736904614804,78.940317814804,0,3.579104,388.96654788,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,3.802798,0,92.9, -5.2, -0.6,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1100000,2021-10-16 19:07:09,29.4082209712109,-82.1694406257871,20.013124,35.1706048,43.769713014804,78.940317814804,0,3.579104,388.75657412,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,3.802798,0,93.1, -5.2, -0.9,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1100100,2021-10-16 19:07:09,29.4082208770998,-82.1694387981451,20.013124,35.104988,43.835329814804,78.940317814804,0,3.579104,388.55316204,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,3.802798,0,93.3, -5.3, -1.1,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1100200,2021-10-16 19:07:09,29.4082208045624,-82.1694370222303,20.013124,35.0393712,43.900946614804,78.940317814804,0,3.579104,388.36287332,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,3.802798,0,93.4, -5.3, -1,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1100300,2021-10-16 19:07:09,29.4082207390078,-82.1694352503278,20.013124,34.940946,43.999371814804,78.940317814804,0,3.579104,388.17914628,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,3.802798,0,93.6, -5.4, -0.8,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1100400,2021-10-16 19:07:09,29.408220697007,-82.1694334855059,20.013124,34.8753292,44.064988614804,78.940317814804,0,3.579104,388.00198092,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,3.802798,0,93.8, -5.5, -0.4,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1100500,2021-10-16 19:07:09,29.4082206416659,-82.1694317065229,19.68504,34.5144368,44.097797014804,78.612233814804,0,3.579104,387.82153472,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,3.802798,0,93.9, -5.5, 0,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1100600,2021-10-16 19:07:09,29.4082205918486,-82.1694298944581,19.68504,34.44882,44.163413814804,78.612233814804,0,3.579104,387.63780768,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,0,3.802798,0,94, -5.5, 0.5,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1100700,2021-10-16 19:07:09,29.4082205067005,-82.1694280952562,19.68504,34.3832032,44.229030614804,78.612233814804,0,3.579104,387.44751896,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.223694,3.802798,0,94.2, -5.6, 0.8,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1100800,2021-10-16 19:07:09,29.408220378822,-82.1694262645854,19.68504,34.284778,44.327455814804,78.612233814804,0,3.579104,387.2375452,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.223694,3.802798,0,94.3, -5.6, 0.6,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1100900,2021-10-16 19:07:09,29.4082202221787,-82.1694244662489,19.68504,34.2191612,44.393072614804,78.612233814804,0,3.579104,387.02100976,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.223694,3.802798,0,94.5, -5.4, 0.1,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1101000,2021-10-16 19:07:09,29.4082200441703,-82.1694226683058,19.68504,34.1863528,44.425881014804,78.612233814804,0,3.579104,386.79791264,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.223694,3.802798,0,94.7, -5.3, -0.1,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1101100,2021-10-16 19:07:09,29.408219847819,-82.169420905608,19.68504,34.120736,44.491497814804,78.612233814804,0,3.579104,386.57481552,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.447388,3.579104,0,95, -5.1, -0.4,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1101200,2021-10-16 19:07:09,29.4082195824738,-82.1694190963361,19.68504,34.0551192,44.557114614804,78.612233814804,0,3.579104,386.32219084,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.447388,3.579104,0,95.2, -5, -0.5,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1101300,2021-10-16 19:07:09,29.4082193148358,-82.1694173174711,19.68504,33.956694,44.655539814804,78.612233814804,0,3.579104,386.06956616,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.447388,3.579104,0,95.5, -4.9, -0.7,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1101400,2021-10-16 19:07:09,29.4082190120755,-82.1694155075698,19.68504,33.9238856,44.688348214804,78.612233814804,0,3.579104,385.80709896,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.447388,3.579104,0,95.8, -5.1, -0.9,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1101500,2021-10-16 19:07:09,29.408218720571,-82.1694137373194,19.68504,33.8582688,44.753965014804,78.612233814804,0,3.579104,385.55119344,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.447388,3.579104,0,96.1, -5.3, -0.9,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1101600,2021-10-16 19:07:09,29.4082183965497,-82.1694119164236,19.68504,33.7598436,44.852390214804,78.612233814804,0,3.579104,385.27888372,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.447388,3.579104,0,96.4, -5.1, -0.8,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1101700,2021-10-16 19:07:09,29.408218071382,-82.1694101372636,19.68504,33.6942268,44.918007014804,78.612233814804,0,3.579104,385.00985484,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.671082,3.579104,0,96.6, -5.2, -0.7,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1101800,2021-10-16 19:07:09,29.4082176927493,-82.1694083534029,19.68504,33.62861,44.983623814804,78.612233814804,0,3.579104,384.72442176,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.671082,3.579104,0,96.8, -5.3, -0.9,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1101900,2021-10-16 19:07:09,29.408217320995,-82.1694066091342,19.68504,33.5958016,45.016432214804,78.612233814804,0,3.579104,384.44555036,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.671082,3.579104,0,97, -5.4, -1.1,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1102000,2021-10-16 19:07:09,29.4082169315233,-82.1694048218119,19.68504,33.5301848,45.082049014804,78.612233814804,0,3.579104,384.15683644,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.671082,3.579104,0,97.2, -5.4, -1.3,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1102100,2021-10-16 19:07:09,29.4082165454909,-82.16940306173,19.68504,33.4317596,45.180474214804,78.612233814804,0,3.579104,383.87140336,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.671082,3.579104,0,97.4, -5.5, -1.6,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1102200,2021-10-16 19:07:09,29.4082161312148,-82.1694012869953,19.68504,33.3661428,45.246091014804,78.612233814804,0,3.579104,383.57612776,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.579104,0,97.6, -5.4, -1.8,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1102300,2021-10-16 19:07:09,29.4082157228792,-82.1693995348986,19.68504,33.3333344,45.278899414804,78.612233814804,0,3.579104,383.28741384,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.579104,0,97.9, -5.4, -2.2,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1102400,2021-10-16 19:07:09,29.4082152780664,-82.1693977361885,19.68504,33.2349092,45.377324614804,78.612233814804,0,3.579104,382.97901488,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.579104,0,98.1, -5.3, -2.5,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1102500,2021-10-16 19:07:09,29.4082148534725,-82.1693959715239,19.68504,33.1692924,45.442941414804,78.612233814804,0,3.579104,382.68373928,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.579104,0,98.4, -5, -2.8,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1102600,2021-10-16 19:07:09,29.4082144554547,-82.1693941338315,19.68504,33.1036756,45.508558214804,78.612233814804,0,3.579104,382.39174452,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.579104,0,98.6, -5.1, -3.1,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1102700,2021-10-16 19:07:09,29.4082140772388,-82.1693923602179,19.68504,33.0052504,45.606983414804,78.612233814804,0,3.579104,382.11287312,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.671082,3.579104,0,98.8, -5.3, -3.2,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1102800,2021-10-16 19:07:09,29.4082137381056,-82.1693906447433,19.68504,32.972442,45.639791814804,78.612233814804,0,3.579104,381.85368676,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.671082,3.579104,0,99.1, -5.6, -3.1,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1102900,2021-10-16 19:07:09,29.4082134159603,-82.1693889461833,19.68504,32.9068252,45.705408614804,78.612233814804,0,3.579104,381.60106208,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.671082,3.579104,0,99.3, -5.8, -2.7,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1103000,2021-10-16 19:07:09,29.4082131327934,-82.1693871888942,19.68504,32.8412084,45.771025414804,78.612233814804,0,3.579104,381.35827992,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.671082,3.579104,0,99.5, -5.9, -2.4,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1103100,2021-10-16 19:07:09,29.4082128443113,-82.1693854397675,19.68504,32.7427832,45.869450614804,78.612233814804,0,3.579104,381.11549776,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.671082,3.579104,0,99.7, -5.9, -2.4,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1103200,2021-10-16 19:07:09,29.4082125711496,-82.1693836601551,19.68504,32.7099748,45.902259014804,78.612233814804,0,3.579104,380.87927728,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.671082,3.579104,0,99.9, -5.8, -2.4,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1103300,2021-10-16 19:07:09,29.4082122922557,-82.1693819198396,19.68504,32.644358,45.967875814804,78.612233814804,0,3.579104,380.63977596,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.671082,3.579104,0,100.2, -6.1, -2.3,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1103400,2021-10-16 19:07:09,29.4082120441069,-82.1693801891026,19.68504,32.5787412,46.033492614804,78.612233814804,0,3.579104,380.41667884,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.671082,3.579104,0,100.4, -6.4, -2.3,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1103500,2021-10-16 19:07:09,29.4082117872036,-82.1693784737853,19.68504,32.5131244,46.099109414804,78.612233814804,0,3.579104,380.19030088,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.671082,3.579104,0,100.7, -6.6, -2.2,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1103600,2021-10-16 19:07:09,29.4082114954907,-82.1693766607765,19.68504,32.4475076,46.164726214804,78.612233814804,0,3.579104,379.94423788,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.671082,3.579104,0,100.9, -6.7, -2.4,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1103700,2021-10-16 19:07:09,29.4082111985667,-82.1693748656852,19.68504,32.3818908,46.230343014804,78.612233814804,0,3.579104,379.69817488,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.671082,3.579104,0,101.1, -6.6, -2.6,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1103800,2021-10-16 19:07:09,29.4082108621432,-82.1693730202043,19.68504,32.316274,46.295959814804,78.612233814804,0,3.579104,379.43570768,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.671082,3.802798,0,101.3, -6.4, -2.5,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1103900,2021-10-16 19:07:09,29.4082105490651,-82.1693712032421,19.68504,32.2506572,46.361576614804,78.612233814804,0,3.579104,379.18636384,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.671082,3.802798,0,101.5, -6.3, -2.1,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1104000,2021-10-16 19:07:09,29.4082102168104,-82.1693693210014,19.68504,32.152232,46.460001814804,78.612233814804,0,3.579104,378.92389664,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.671082,3.802798,0,101.8, -6.3, -1.6,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1104100,2021-10-16 19:07:09,29.4082098874739,-82.169367469974,19.68504,32.0866152,46.525618614804,78.612233814804,0,3.579104,378.66799112,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.671082,3.802798,0,102, -6.2, -1.3,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1104200,2021-10-16 19:07:09,29.4082094938334,-82.1693655385629,19.68504,32.0538068,46.558427014804,78.612233814804,0,3.579104,378.3792772,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.671082,3.802798,0,102.2, -5.8, -1.5,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1104300,2021-10-16 19:07:09,29.4082091000886,-82.169363658584,19.68504,31.9553816,46.656852214804,78.612233814804,0,3.579104,378.1004058,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.802798,0,102.3, -5.6, -1.9,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1104400,2021-10-16 19:07:09,29.408208623176,-82.1693617029418,19.68504,31.8897648,46.722469014804,78.612233814804,0,3.579104,377.78216432,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.802798,0,102.6, -5.4, -2.4,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1104500,2021-10-16 19:07:09,29.4082081702341,-82.1693598075628,19.68504,31.824148,46.788085814804,78.612233814804,0,3.579104,377.48360788,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.802798,0,102.8, -5.3, -2.5,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1104600,2021-10-16 19:07:09,29.4082076717478,-82.1693579582072,19.68504,31.7585312,46.853702614804,78.612233814804,0,3.579104,377.16864724,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.802798,0,103, -5, -2.6,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1104700,2021-10-16 19:07:09,29.4082072066121,-82.1693561465554,19.68504,31.660106,46.952127814804,78.612233814804,0,3.579104,376.8700908,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.802798,0,103.1, -4.7, -2.8,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1104800,2021-10-16 19:07:09,29.4082066726909,-82.1693542516091,19.68504,31.5944892,47.017744614804,78.612233814804,0,3.579104,376.5420068,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.802798,0,103.3, -4.2, -3.3,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1104900,2021-10-16 19:07:09,29.4082061866069,-82.169352396648,19.68504,31.496064,47.116169814804,78.612233814804,0,3.579104,376.23360784,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.802798,0,103.4, -3.7, -3.4,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1105000,2021-10-16 19:07:09,29.4082057281413,-82.1693505800006,19.68504,31.4632556,47.148978214804,78.612233814804,0,3.579104,375.94161308,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.579104,0,103.6, -3.3, -3.7,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1105100,2021-10-16 19:07:09,29.4082053141778,-82.169348833824,19.68504,31.3976388,47.214595014804,78.612233814804,0,3.579104,375.66602252,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.579104,0,103.9, -3.3, -3.8,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1105200,2021-10-16 19:07:09,29.4082049415898,-82.1693470827107,19.68504,31.332022,47.280211814804,78.612233814804,0,3.579104,375.410117,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.671082,3.579104,0,104.2, -3.5, -3.7,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1105300,2021-10-16 19:07:09,29.4082045942232,-82.1693453735496,19.68504,31.2335968,47.378637014804,78.612233814804,0,3.579104,375.164054,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.671082,3.579104,0,104.5, -4, -3.4,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1105400,2021-10-16 19:07:09,29.4082042894827,-82.1693437155847,19.68504,31.2007884,47.411445414804,78.612233814804,0,3.579104,374.94095688,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.671082,3.579104,0,104.8, -4.5, -3,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1105500,2021-10-16 19:07:09,29.4082039837,-82.1693420632645,19.68504,31.1351716,47.477062214804,78.612233814804,0,3.579104,374.71457892,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.671082,3.579104,0,105.1, -5.1, -2.5,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1105600,2021-10-16 19:07:09,29.4082036707261,-82.1693403816781,19.68504,31.0695548,47.542679014804,78.612233814804,0,3.579104,374.48492012,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.671082,3.579104,0,105.4, -5.6, -2.1,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1105700,2021-10-16 19:07:09,29.4082033462879,-82.1693386970825,19.68504,31.003938,47.608295814804,78.612233814804,0,3.579104,374.25526132,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.671082,3.579104,0,105.6, -5.9, -2,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1105800,2021-10-16 19:07:09,29.4082030136163,-82.1693369449858,19.68504,30.9383212,47.673912614804,78.612233814804,0,3.579104,374.01576,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.671082,3.579104,0,105.8, -5.9, -1.8,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1105900,2021-10-16 19:07:09,29.4082026631231,-82.1693352198738,19.68504,30.8727044,47.739529414804,78.612233814804,0,3.579104,373.77297784,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.671082,3.579104,0,106.1, -5.9, -1.8,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1106000,2021-10-16 19:07:09,29.4082022525989,-82.1693334465356,19.68504,30.7742792,47.837954614804,78.612233814804,0,3.579104,373.50394896,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.671082,3.579104,0,106.3, -5.9, -1.8,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1106100,2021-10-16 19:07:09,29.4082018336328,-82.1693317215416,19.68504,30.7414708,47.870763014804,78.612233814804,0,3.579104,373.23820092,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.579104,0,106.4, -6, -1.9,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1106200,2021-10-16 19:07:09,29.4082013533851,-82.1693299109322,19.68504,30.675854,47.936379814804,78.612233814804,0,3.579104,372.94620616,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.579104,0,106.6, -6.1, -2,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1106300,2021-10-16 19:07:09,29.4082008808498,-82.1693281403672,19.68504,30.6102372,48.001996614804,78.612233814804,0,3.579104,372.65749224,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.579104,0,106.8, -6, -2,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1106400,2021-10-16 19:07:09,29.4082003335884,-82.1693263030485,19.68504,30.511812,48.100421814804,78.612233814804,0,3.579104,372.3425316,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-1.11847,3.579104,0,106.9, -5.8, -2,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1106500,2021-10-16 19:07:09,29.4081997968532,-82.1693245031189,19.68504,30.4790036,48.133230214804,78.612233814804,0,3.579104,372.0308518,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-1.11847,3.579104,0,107.2, -5.3, -1.9,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1106600,2021-10-16 19:07:09,29.4081991766375,-82.1693226163349,19.68504,30.3805784,48.231655414804,78.612233814804,0,3.579104,371.6863636,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-1.11847,3.579104,0,107.4, -4.9, -1.7,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
